answer,pySATEN2,rVAD,inaSpeechSegmenter,Silero_vad,SpeechBrain,WebRTC,WhisperX
5.1702525,5.445,,,6.0,,6.5200000000000005,
2.039967,1.045,,,2.1,,0.0,1.921
6.053487,6.925000000000001,,,6.0,,7.37,6.123
2.252001,3.16,,,3.2,,0.0,2.039
6.091743,5.385000000000001,,,5.8,,7.01,6.393
1.8379543,1.82,,,2.4,1.5699999332427979,0.0,1.718
5.1383339,6.785,,,5.5,4.110000133514404,6.99,5.903
2.048741,2.1700000000000004,,,2.2,,0.0,2.073
6.366566,6.285,,,6.4,,7.71,6.967
2.445317,2.6300000000000003,,,2.6,,0.0,2.393
6.730474,5.99,,,6.7,,7.640000000000001,7.658
1.325,1.295,,,1.7,,0.0,0.031
3.7031087,3.46,,,4.4,,4.63,4.655
2.128447,2.075,,,2.5,1.9399999380111694,0.0,1.988
5.213152,4.680000000000001,,,5.1,6.480000019073486,6.5,5.347
1.736259,1.89,,,2.9,,0.0,1.398
4.711549,4.255,,,4.7,,5.44,5.465
1.39,1.695,,,2.2,,0.0,
2.9004262,2.625,,,2.9,,3.86,
1.928258,1.87,,,2.0,1.6399999856948853,0.0,1.887
4.013098,3.465,,,3.9,5.289999961853027,5.34,3.727
2.202095,2.1950000000000003,,,2.5,,0.0,2.191
4.123066,3.63,,,3.9,,4.97,3.963
1.3049999,1.31,,,1.5,,0.0,1.212
5.1813546,5.19,,,5.5,,6.390000000000001,5.566
1.997205,2.04,,,2.2,0.0,0.0,1.904
7.600439,6.405,,,7.6,8.139999389648438,8.81,7.928
2.178198,2.5100000000000002,,,2.5,,0.0,2.208
7.162346,6.91,,,7.2,,7.97,7.473
0.9,0.89,,,1.3,,0.0,
2.7769152,2.76,,,3.2,,3.7600000000000002,
2.18522,2.14,,,3.1,,0.0,
4.78481,4.260000000000001,,,4.9,,6.140000000000001,
1.950567,1.955,,,,,0.0,
4.367341,3.2199999999999998,,,,,5.3,
1.365,1.43,,,1.8,1.5199999809265137,0.0,1.432
3.4682991,3.28,,,3.6,4.150000095367432,4.23,4.25
2.367393,2.3600000000000003,,,2.5,,0.0,2.326
5.000861,4.3950000000000005,,,5.0,,6.37,5.144
2.311792,2.305,,,2.4,,0.0,2.174
4.749206,4.175000000000001,,,4.7,,5.64,5.667
1.47,1.5050000000000001,,,1.7,,0.0,1.347
4.8349688,4.625,,,5.1,,6.09,6.123
2.445905,2.3950000000000005,,,2.5,2.25,0.0,2.326
6.895392,6.925000000000001,,,7.7,6.869999885559082,8.51,6.832
2.030385,1.905,,,2.4,,0.0,2.191
6.276291,5.745,,,6.3,,7.37,6.46
1.465,1.585,,,2.0,,0.0,1.482
5.8796773,5.615,,,6.0,,6.82,6.848
2.234921,2.2700000000000005,,,2.3,2.0299999713897705,0.0,2.208
8.40465,8.165,,,8.4,9.139999389648438,9.88,8.671
1.979271,2.055,,,2.0,,0.0,1.87
7.0839,6.28,,,6.9,,7.61,7.625
1.8099999,1.79,,,1.8,1.5399999618530273,0.0,1.685
5.0803254,5.045,,,5.2,6.299999713897705,6.32,6.359
2.291627,1.865,,,2.3,2.0399999618530273,0.0,2.107
7.138776,7.49,,,7.1,8.09999942779541,8.44,8.468
2.260898,2.595,,,2.8,,0.0,2.512
6.501636,6.305000000000001,,,6.4,,7.37,7.186
1.6381163,1.745,,,4.0,,0.0,1.634
5.3040329,5.1450000000000005,,,5.4,,6.46,6.477
2.219771,2.12,,,2.4,1.959999918937683,0.0,2.292
7.11848,6.905,,,7.2,8.630000114440918,8.81,8.603
2.195011,2.455,,,2.9,,0.0,2.022
6.790884,6.5600000000000005,,,6.8,,7.8100000000000005,7.827
1.775,1.85,,,2.1,1.4499999284744263,0.0,1.82
4.1527441,4.140000000000001,,,4.9,5.75,5.79,4.604
1.92494,1.99,,,2.3,,0.0,1.938
5.3356,5.17,,,5.7,,6.8100000000000005,6.578
2.246113,2.865,,,3.8,,0.0,
5.381181,4.29,,,4.3,,6.47,
1.9299999,2.075,,,3.4,,0.0,0.031
4.294296,4.23,,,4.5,,5.89,4.975
2.610613,2.5850000000000004,,,3.1,,0.0,2.36
6.638193,6.465000000000001,,,6.8,,8.34,6.899
2.418487,2.4450000000000003,,,3.0,,0.0,2.09
5.56661,4.945,,,5.6,,6.6000000000000005,6.629
2.0550001,2.055,,,2.3,,0.0,1.988
5.6129491,5.24,,,6.1,,6.66,6.68
2.294785,1.89,,,2.3,1.9499999284744263,0.0,2.225
7.695427,7.74,,,7.8,9.220000267028809,9.24,7.743
2.567191,2.5500000000000003,,,2.6,2.369999885559082,0.0,2.292
7.068706,7.33,,,7.1,7.75,7.7700000000000005,7.793
1.23,1.73,,,2.0,,0.0,1.55
3.5002176,2.96,,,3.8,,4.5600000000000005,4.587
1.651247,1.6300000000000001,,,1.6,,0.0,1.516
4.790906,6.375020833333333,,,5.0,,6.37,4.891
2.326516,3.1650000000000005,,,3.2,,0.0,2.731
5.116211,5.090000000000001,,,5.2,,6.04,5.127
1.72,1.745,,,2.3,1.5799999237060547,0.0,1.702
3.8590933,3.8649999999999998,,,4.2,5.009999752044678,5.09,4.52
2.149562,2.1450000000000005,,,2.2,1.7799999713897705,0.0,2.14
5.018486,5.0,,,5.2,6.059999942779541,6.1000000000000005,5.617
2.8824,2.7800000000000002,,,3.6,,0.0,2.933
5.539666,5.355,,,5.9,,6.6000000000000005,5.853
1.7627375,1.205,,,1.9,,0.0,2.731
6.4894607,6.470000000000001,,,6.7,,7.59,7.608
2.359637,2.325,,,2.4,1.7599999904632568,0.0,2.225
9.249567,8.445,,,10.2,5.900000095367432,10.44,10.477
2.205881,2.1700000000000004,,,3.2,,0.0,2.444
7.96214,6.880000000000001,,,7.6,,8.84,8.873
1.89,1.96,,,2.1,1.7699999809265137,0.0,1.938
4.7258906,4.715000000000001,,,5.5,6.039999961853027,6.0600000000000005,6.089
2.364626,2.37,,,2.6,2.0899999141693115,0.0,2.326
6.094393,7.2250000000000005,,,6.3,7.71999979019165,7.74,6.629
1.991022,2.0000000000000004,,,2.4,,0.0,2.09
5.572336,5.340000000000001,,,5.7,,6.4,6.427
1.0955007,1.235,,,1.5,,0.0,
2.9537163,2.9,,,3.5,,4.63,
1.958804,2.035,,,2.5,1.8299999237060547,0.0,2.14
4.68052,3.955,,,4.6,6.0,6.04,4.435
2.453734,2.4600000000000004,,,3.4,2.569999933242798,0.0,2.41
4.760642,4.135000000000001,,,4.3,5.329999923706055,5.54,5.566
1.135,1.125,,,1.9,0.0,0.0,1.988
3.3178655,3.155,,,3.4,4.139999866485596,4.16,3.322
1.988776,1.97,,,2.2,,0.0,1.786
4.888845,4.785,,,4.9,,6.7,5.06
2.389472,2.3550000000000004,,,2.6,,0.0,2.326
5.27877,5.04,,,5.4,,6.0,5.549
1.16,1.195,,,2.0,0.0,0.0,1.145
4.2629326,3.9,,,4.5,5.619999885559082,5.66,5.684
2.079083,2.1300000000000003,,,2.2,1.71999990940094,0.0,2.14
6.215226,5.640000000000001,,,6.3,7.849999904632568,7.94,6.46
1.851001,1.92,,,2.0,,0.0,1.617
5.545794,5.0200000000000005,,,5.4,,6.54,6.562
1.735,1.73,,,2.0,,0.0,
3.5773773,3.3649999999999998,,,3.9,,4.83,
2.34966,2.3150000000000004,,,2.3,,0.0,0.031
4.806382,4.775,,,4.9,,6.47,5.144
2.074562,2.2150000000000003,,,2.4,,0.0,2.275
4.290875,4.300000000000001,,,4.2,,5.54,4.621
1.3049999,1.46,,,1.8,,0.0,
3.6242837,3.61,,,4.1,,4.89,
1.945351,2.0300000000000002,,,2.0,,0.0,1.853
5.098413,5.87,,,5.2,,6.34,5.853
1.8284,2.115,,,2.6,,0.0,1.651
4.588686,4.46,,,4.7,,5.54,5.566
2.27,2.33,,,2.8,2.200000047683716,0.0,2.292
7.3271149,6.345000000000001,,,7.6,6.87999963760376,8.89,8.468
2.075057,2.08,,,2.2,,0.0,1.988
8.515646,8.03,,,8.4,,9.91,8.941
1.879091,1.8800000000000001,,,2.3,,0.0,1.803
8.105381,7.865,,,8.1,,8.81,8.84
1.465,1.475,,,2.0,,0.0,1.381
4.155,3.77,,,4.7,,5.32,4.351
2.197596,2.225,,,2.2,2.0,0.0,2.123
5.961451,5.16,,,5.9,6.989999771118164,7.01,6.173
2.375576,2.3750000000000004,,,2.4,,0.0,2.073
5.737644,5.3100000000000005,,,5.6,,6.2700000000000005,6.292
1.4400001,1.425,,,1.9,1.0399999618530273,0.0,1.313
4.6182001,4.36,,,4.9,5.369999885559082,6.0200000000000005,5.971
1.876671,1.85,,,1.9,,0.0,0.031
6.014775,5.0,,,5.9,,7.04,7.068
2.564749,2.72,,,3.3,,0.0,2.613
6.75541,6.755000000000001,,,6.7,,7.67,7.0
1.635,1.89,,,2.4,3.809999942779541,0.0,1.634
6.235,7.095000000000001,,,6.6,5.980000019073486,7.96,6.713
2.335324,2.325,,,2.4,2.1499998569488525,0.0,2.157
9.024766,8.695,,,9.1,8.929999351501465,10.61,9.565
2.590185,2.58,,,2.8,2.3499999046325684,0.0,2.866
8.829349,8.305,,,8.7,9.300000190734863,9.74,9.768
1.510442,1.545,,,2.3,1.3700000047683716,0.0,1.533
5.5072015,4.945,,,5.9,6.37999963760376,7.22,5.971
1.990355,1.35,,,2.2,,0.0,1.988
7.240396,6.220000000000001,,,7.3,,8.47,7.642
2.387125,2.41,,,3.6,,0.0,2.292
7.932928,6.54,,,7.5,,8.97,8.097
1.245,1.33,,,3.2,,0.0,1.297
5.9457349,5.550000000000001,,,6.2,,7.82,6.19
2.370882,2.3850000000000002,,,2.5,,0.0,2.309
9.458439,8.754999999999999,,,9.3,,11.24,9.633
2.205558,2.365,,,2.4,,0.0,2.157
8.637031,8.059999999999999,,,8.3,,9.370000000000001,8.738
1.415,1.415,,,2.5,,0.0,
2.9723123,2.82,,,3.5,,4.63,
2.239909,2.1550000000000002,2.11,,2.2,,0.0,2.123
4.354355,4.125,2.61,,4.8,,5.94,4.975
2.074294,2.0700000000000003,,,2.1,1.8600000143051147,0.0,1.988
4.035828,3.855,,,4.3,4.75,4.7700000000000005,4.79
1.24,1.265,,,1.3,,0.0,1.229
4.3822803,4.085,,,4.8,,5.79,5.819
2.139093,2.12,,,2.1,,0.0,1.972
6.487026,6.3500000000000005,,,6.5,,7.7700000000000005,7.793
2.241471,2.41,,,2.5,,0.0,2.056
6.340705,5.92,,,6.5,,7.04,7.068
1.352237,1.405,,,1.6,0.0,0.0,1.178
4.26,4.265000000000001,,,4.5,5.799999713897705,5.82,4.688
2.180045,2.2300000000000004,,,2.5,2.0799999237060547,0.0,2.292
6.091156,6.375,,,6.6,7.449999809265137,7.47,6.916
2.152225,2.5250000000000004,,,2.5,2.109999895095825,0.0,
5.988853,5.605,,,5.9,6.87999963760376,6.9,
2.2249999,2.4400000000000004,,,3.7,2.8299999237060547,0.0,2.225
6.5349793,6.595000000000001,,,6.7,7.609999656677246,7.99,7.186
2.256326,2.2300000000000004,,,2.4,2.0999999046325684,0.0,2.242
7.899425,7.66,,,8.0,9.019999504089355,9.14,8.35
2.163562,2.58,,,3.1,,0.0,0.031
7.92002,7.545000000000001,,,8.1,,8.61,8.637
1.9914409,2.0100000000000002,,,2.5,,0.0,1.769
4.0919601,3.98,,,4.4,,5.62,5.633
2.419501,2.3550000000000004,,,2.5,2.049999952316284,0.0,2.292
5.221182,4.44,,,5.1,5.609999656677246,6.57,5.465
2.243487,2.2700000000000005,,,2.4,,0.0,1.972
5.073515,4.235,,,4.4,,5.6000000000000005,5.633
1.585,1.64,,,,,0.0,
2.9229079,2.73,,,,,4.39,
2.209977,2.2350000000000003,,,2.6,2.129999876022339,0.0,2.258
4.046177,3.795,,,3.9,4.909999847412109,5.14,4.132
2.241613,2.5650000000000004,,,2.8,,0.0,
3.954626,3.5949999999999998,,,3.9,,4.9,
1.54,1.6,,,1.9,,0.0,1.465
5.3853559,4.915,,,5.5,,7.16,5.684
1.717873,1.695,,,1.7,,0.0,1.583
6.652934,6.640000000000001,,,6.8,,8.01,7.068
1.809131,0.945,,,1.9,,0.0,1.533
6.670986,4.715000000000001,,,6.9,,7.47,5.87
2.045,2.12,,,3.7,,0.0,
4.112499,3.94,,,4.1,,5.39,
1.953663,2.015,,,2.0,,0.0,1.853
4.715056,4.195,,,4.6,,6.07,6.106
1.50479,1.53,,,1.9,,0.0,1.415
4.211844,3.725,,,4.3,,4.8,4.823
1.215,1.215,,,1.6,,0.0,1.178
2.8524095,2.75,,,3.2,,4.53,3.035
1.921546,1.905,,,2.2,,0.0,
4.045805,3.815,,,4.3,,5.44,
1.879557,2.1300000000000003,,,2.8,,0.0,2.022
3.848994,3.4699999999999998,,,4.0,,6.7,4.013
1.6950001,1.7,,,2.1,,0.0,1.651
5.7062069,6.825,,,5.8,,7.46,5.245
1.775964,1.6,,,1.8,1.4499999284744263,0.0,1.533
7.906154,7.510000000000001,,,7.8,7.359999656677246,9.81,8.215
1.864662,1.545,,,2.2,,0.0,1.533
7.152726,6.635000000000001,,,7.0,,7.97,7.979
1.34,1.5,,,2.0,1.309999942779541,0.0,1.904
3.4094579,3.375,,,3.6,4.670000076293945,4.73,3.575
1.932501,2.2600000000000002,,,2.5,2.129999876022339,0.0,2.157
4.827088,4.4350000000000005,,,4.8,6.049999713897705,6.07,4.975
1.487984,1.695,,,1.7,,0.0,1.786
4.13337,3.29,,,3.8,,4.7700000000000005,3.625
1.3214286,1.335,,,1.7,0.0,0.0,0.031
6.4827994,6.4750000000000005,,,6.8,7.839999675750732,7.86,7.878
2.304762,2.81,,,2.3,2.2899999618530273,0.0,2.157
10.761067,10.03,,,10.8,12.359999656677246,12.38,10.73
1.770468,1.765,,,1.8,,0.0,1.685
9.040035,8.219999999999999,,,8.5,,9.81,8.823
2.2449999,1.31,,,2.4,1.8199999332427979,0.0,3.558
6.1081032,6.125,,,6.4,7.829999923706055,7.86,6.477
1.626221,1.66,,,1.7,0.0,0.0,1.634
7.032371,7.245,,,7.0,7.919999599456787,8.47,7.034
1.319849,1.485,,,1.6,,0.0,1.381
6.496286,4.9750000000000005,,,6.5,,7.11,7.135
1.24,1.245,,,1.4,0.7299999594688416,0.0,1.094
3.7516804,3.78,,,4.1,5.170000076293945,5.19,5.212
2.122007,2.1300000000000003,,,2.3,1.959999918937683,0.0,2.36
5.524705,5.19,,,5.6,5.639999866485596,7.2700000000000005,5.92
1.24672,1.265,,,1.5,,0.0,1.28
4.556917,3.635,,,4.7,,5.44,4.891
1.4450001,1.415,,,,,0.0,
3.2837265,3.2449999999999997,,,,,4.96,
1.82585,2.165,,,2.3,1.9299999475479126,0.0,1.718
4.274109,3.695,,,4.5,5.71999979019165,5.74,4.942
2.056409,2.4250000000000003,,,2.4,,0.0,
4.41818,3.77,,,4.2,,5.07,
2.1300001,2.1500000000000004,,,3.1,2.059999942779541,0.0,1.938
5.4911035,6.595020833333334,,,5.8,6.569999694824219,6.59,6.612
2.172706,2.1750000000000003,,,2.4,1.8600000143051147,0.0,2.039
6.488859,6.795000000000001,,,6.8,7.989999771118164,8.040000000000001,7.49
1.916253,1.915,,,2.0,1.649999976158142,0.0,1.853
6.138782,4.2700000000000005,,,6.5,6.889999866485596,6.91,6.933
0.855,0.92,,,1.1,0.0,0.0,
2.3020225,2.27,,,2.7,3.369999885559082,3.39,
2.599327,2.5000000000000004,,,2.8,2.450000047683716,0.0,2.528
4.83947,4.380000000000001,,,4.8,4.449999809265137,6.04,4.84
1.836073,2.0900000000000003,,,2.1,,0.0,
3.76383,3.34,,,3.6,,4.67,
1.4421641,1.575,,,2.6,,0.0,2.022
5.4103356,6.155,,,5.8,,7.09,4.857
2.058163,2.0000000000000004,,,2.2,3.309999942779541,0.0,1.87
8.858854,8.99,,,8.9,5.230000019073486,10.34,9.093
1.83542,2.6050000000000004,,,2.9,,0.0,0.031
6.867174,5.265000000000001,,,7.0,,7.47,7.473
0.95,0.0,,,1.7,0.0,0.0,0.031
4.435,5.035,,,4.6,5.909999847412109,6.79,4.84
1.957635,1.895,,,2.1,1.3799999952316284,0.0,2.005
7.269218,7.525,,,7.5,8.569999694824219,8.71,7.152
1.202268,2.515,,,2.6,,0.0,0.031
5.98396,5.445,,,5.8,,6.640000000000001,6.663
1.46,1.675,,,3.0,,0.0,
3.9906533,4.0600000000000005,,,4.1,,5.99,
2.124835,1.075,,,4.0,3.490000009536743,0.0,1.87
6.081029,5.495,,,5.9,7.46999979019165,7.5,6.477
1.743916,2.2950000000000004,,,2.2,,0.0,1.567
5.336461,4.24,,,4.5,,6.2,6.224
2.035,2.2150000000000003,,,2.5,1.7999999523162842,0.0,2.022
4.6037674,4.3950000000000005,,,4.8,4.880000114440918,6.82,4.84
2.293419,2.2600000000000002,,,2.4,,0.0,2.005
5.706989,5.3100000000000005,,,5.8,,7.24,6.089
1.582303,2.41,,,2.8,,0.0,1.246
4.891017,4.890000000000001,,,4.8,,5.54,4.975
1.5312585,1.53,,,1.7,0.0,0.0,1.381
6.2005283,5.41,,,6.3,7.539999961853027,8.46,6.916
2.160216,2.1350000000000002,,,2.1,1.8299999237060547,0.0,2.022
9.6275,9.264999999999999,,,9.8,9.34999942779541,11.55,10.308
2.616793,2.8600000000000003,,,3.0,2.929999828338623,0.0,2.343
9.136622,8.52,,,9.0,6.37999963760376,9.78,9.802
1.615,1.71,,,2.0,,0.0,1.516
4.0383924,3.525,,,4.1,,5.96,4.587
1.896344,1.89,,,2.3,,0.0,1.685
5.093062,3.565,,,4.9,,6.44,5.566
1.875958,1.9749999999999999,,,2.3,,0.0,1.904
4.968121,3.7399999999999998,,,4.8,,5.57,5.6
1.58,1.58,,,1.8,0.0,0.0,1.465
3.864922,3.83,,,4.1,5.429999828338623,5.49,4.351
2.21782,2.2150000000000003,,,2.3,1.909999966621399,0.0,2.073
5.359834,5.345000000000001,,,5.4,5.179999828338623,7.3100000000000005,5.6
2.348021,3.3550000000000004,,,2.7,,0.0,3.693
5.34619,3.725,,,5.4,,6.07,4.469
1.8304603,1.845,,,2.8,,0.0,0.031
5.604345,5.590000000000001,,,6.1,,7.49,7.473
2.095238,1.57,,,2.3,,0.0,2.14
7.221629,8.135,,,7.0,,8.61,7.979
1.723118,1.595,,,1.9,,0.0,1.685
6.534091,4.695,,,6.3,,7.3,7.338
2.01,2.02,,,2.9,2.619999885559082,0.0,2.9
8.255,8.059999999999999,,,8.5,8.079999923706055,9.59,9.616
2.496083,2.5000000000000004,,,2.9,,0.0,2.478
11.638881,11.709999999999999,,,11.5,,13.18,12.265
1.756519,2.095,,,2.1,,0.0,1.972
9.518179,8.825,,,9.1,,10.24,9.751
1.345,1.345,,,2.3,0.0,0.0,1.212
6.941039,6.470000000000001,,,7.2,7.019999980926514,8.620000000000001,7.051
2.178571,2.1750000000000003,,,2.2,0.0,0.0,0.031
10.842443,10.395,,,11.0,12.1899995803833,12.21,11.084
2.148196,2.2600000000000002,,,3.8,,0.0,1.904
9.528345,4.2250000000000005,,,9.5,,10.14,10.173
2.215,2.265,,,2.6,1.959999918937683,0.0,3.22
4.5948857,5.315,,,4.7,4.409999847412109,6.49,5.11
2.323878,2.285,,,2.3,2.200000047683716,0.0,2.191
5.387579,4.94,,,5.6,5.489999771118164,6.94,5.802
2.226796,2.5100000000000002,,,2.5,,0.0,
5.357775,4.965000000000001,,,5.2,,5.97,
1.35,1.365,,,2.0,,0.0,1.313
4.286247,4.23,,,4.6,,6.09,4.857
1.472001,0.43500000000000005,,,1.5,,0.0,1.381
5.707594,6.82,,,6.0,,7.24,5.937
1.562273,1.945,,,2.0,1.1699999570846558,0.0,1.921
5.844895,5.390000000000001,,,5.6,6.279999732971191,6.3,6.19
1.125,1.125,,,1.4,,0.0,
3.2076771,3.155,,,3.3,,4.89,
1.807988,1.815,,,2.2,1.4299999475479126,0.0,1.651
4.644444,4.53,,,5.2,5.819999694824219,5.84,4.891
1.273098,1.9800000000000002,,,3.0,,0.0,
4.016051,3.4949999999999997,,,3.8,,4.6000000000000005,
1.7,1.775,,,2.5,,0.0,1.6
4.5682406,4.535,,,5.2,,6.22,6.258
1.805547,1.8800000000000001,,,2.5,1.71999990940094,0.0,1.769
5.763318,6.105,,,6.0,7.119999885559082,7.140000000000001,6.697
1.982777,2.04,,,2.1,,0.0,1.82
5.738157,5.04,,,5.5,,6.47,6.477
2.21,2.225,,,2.6,1.899999976158142,0.0,2.022
5.243804,5.04,,,5.5,5.170000076293945,7.09,7.118
1.808078,1.785,,,2.2,1.5799999237060547,0.0,1.752
5.667979,6.585,,,5.8,6.75,6.7700000000000005,6.798
1.842236,1.845,,,1.9,,0.0,0.031
5.577592,5.29,,,5.5,,6.24,6.258
1.95,2.0500000000000003,,,2.9,,0.0,1.82
7.2435715,6.44,,,7.6,,8.82,8.857
2.15017,2.1750000000000003,,,2.2,1.9499999284744263,0.0,2.09
10.213931,8.995,,,10.2,4.630000114440918,11.88,10.443
1.615138,1.645,,,1.8,,0.0,0.031
8.441314,6.1000000000000005,,,7.8,,9.040000000000001,9.076
1.995,2.02,,,2.7,1.9900000095367432,0.0,1.921
4.1471931,4.115,,,4.4,4.279999732971191,6.46,5.06
1.611474,1.605,,,1.8,1.5899999141693115,0.0,1.55
5.366776,5.53,,,5.6,6.739999771118164,6.7700000000000005,5.802
1.243224,1.71,,,1.7,,0.0,1.212
4.104411,4.08,,,4.2,,4.7,4.705
1.715,1.745,,,3.8,3.009999990463257,0.0,1.617
4.7239477,4.6450000000000005,,,4.9,4.829999923706055,6.86,5.988
1.943768,2.0050000000000003,,,2.4,1.9399999380111694,0.0,1.786
6.022723,6.505000000000001,,,6.1,6.639999866485596,7.24,7.27
1.813049,2.24,,,2.2,,0.0,1.702
5.561168,4.9350000000000005,,,6.2,,6.2,6.224
1.4925,1.53,,,2.2,1.2599999904632568,0.0,1.313
3.6559247,3.54,,,4.0,4.029999732971191,5.59,5.617
2.119902,2.1050000000000004,,,2.7,0.0,0.0,1.803
5.22505,6.135000000000001,,,5.7,6.549999713897705,6.57,6.595
1.854144,2.075,,,2.1,,0.0,1.955
4.664653,2.9099999999999997,,,5.5,,5.5,4.992
1.6849999,1.665,,,1.9,0.0,0.0,1.55
8.7598421,8.655,,,8.8,8.6899995803833,11.05,9.38
2.66749,2.62,,,2.7,2.3299999237060547,0.0,2.512
13.77822,12.785,,,13.9,15.1899995803833,15.25,14.257
1.97686,3.24,,,4.2,,0.0,5.043
11.470921,10.09,,,11.3,,12.11,12.147
1.645,1.66,,,2.0,1.8700000047683716,0.0,1.668
5.8327709,5.875,,,5.9,5.619999885559082,7.46,6.275
2.269945,2.3800000000000003,,,2.6,,0.0,2.309
9.246664,8.125,,,9.2,,10.78,9.633
2.679822,2.7,,,2.9,,0.0,2.748
8.571743,7.375,,,9.1,,9.38,8.975
2.0650001,0.97,,,2.4,1.9399999380111694,0.0,1.972
