answer,pySATEN2,rVAD,inaSpeechSegmenter,Silero_vad,SpeechBrain,WebRTC,WhisperX
2.505364,1.035,,,,,0.0,
8.982635,8.11,,,,,9.64,
2.125,0.635,,,,,0.0,
4.2881899,5.7283229166666665,,,,,5.72,
2.115193,0.19,,,,,0.0,
5.357823,6.7,,,,,6.84,
2.694446,0.24000000000000002,,,,,0.0,
5.40596,5.908322916666667,,,,,5.9,
1.26,0.11499999999999999,,,,,0.0,
2.9950717,4.163333333333333,,,,,4.16,
2.05029,0.88,,,,,0.0,
4.534694,5.525,,,,,5.94,
2.053029,0.0,,,,,0.0,
4.347188,5.050000000000001,,,,,5.17,
1.825,2.0300000000000002,,,,,0.0,
3.7958113,4.945,,,,,4.99,
1.784996,0.135,,,,,0.0,
4.517313,5.54,,,,,5.64,
2.14414,0.22,,,,,0.0,
4.822485,5.335,,,,,5.54,
1.35,1.58,,,,,0.0,
4.6376288,6.175000000000001,,,,,6.36,
1.994154,0.05500000000000001,,,,,0.0,
6.375687,7.125,,,,,7.8100000000000005,
1.905356,0.065,,,,,0.0,
6.021424,6.285,,,,,6.6000000000000005,
1.8150001,0.09,,,,,0.0,
4.3289901,5.76165625,,,,,5.76,
2.372647,0.35,,,,,0.0,
5.869467,7.205,,,,,7.24,
1.766548,0.24500000000000002,,,,,0.0,
5.017023,5.235,,,,,5.74,
1.8371216,0.010000000000000002,,,,,0.0,
5.6695699,7.293333333333333,,,,,7.29,
2.276219,0.0,,,,,0.0,
8.051701,8.934999999999999,,,,,9.51,
2.032866,0.09,,,,,0.0,
7.212491,7.2700000000000005,,,,,7.84,
1.6012018,0.76,,,,,0.0,
4.1988179,5.340000000000001,,,,,5.86,
2.574318,0.075,,,,,0.0,
6.252937,7.443333333333333,,,,,7.44,
2.132763,1.34,,,,,0.0,
5.580926,6.285,,,,,6.3,
1.9675,0.945,,,,,0.0,
4.2890225,5.595020833333334,,,,,5.59,
2.69147,2.8400000000000003,,,,,0.0,
5.922028,6.905,,,,,7.24,
1.540575,0.30000000000000004,,,,,0.0,
4.571958,5.050000000000001,,,,,5.3,
1.865,0.25,,,,,0.0,
3.9418041,5.220000000000001,,,,,5.22,
2.20896,0.44500000000000006,,,,,0.0,
4.98451,5.835,,,,,6.04,
1.840992,1.27,,,,,0.0,
4.50549,5.07,,,,,5.4,
1.9349999,0.895,,,,,0.0,
4.3270473,5.305000000000001,,,,,5.49,
2.729781,0.28500000000000003,,,,,0.0,
6.162126,7.51,,,,,7.51,
1.683358,0.0,,,,,0.0,
4.943764,5.64,,,,,5.64,
1.86,2.1250000000000004,,,,,0.0,
3.7611172,4.005,,,,,4.93,
2.295333,0.0,,,,,0.0,
5.257172,6.835,,,,,6.84,
1.816345,0.32000000000000006,,,,,0.0,
4.328188,5.04,,,,,5.04,
1.5825,2.3750000000000004,,,,,0.0,
5.1469381,6.010000000000001,,,,,6.82,
2.490402,0.365,,,,,0.0,
7.996825,9.513333333333334,,,,,9.51,
1.499336,1.875,,,,,0.0,
6.044909,6.576666666666667,,,,,6.57,
1.3741636,0.0,,,,,0.0,
7.077595,8.379999999999999,,,,,8.620000000000001,
1.716243,0.225,,,,,0.0,
10.662595,11.105,,,,,12.15,
1.801042,0.30500000000000005,,,,,0.0,
9.368707,10.08,,,,,10.08,
1.795,1.58,,,,,0.0,
4.1796668,5.625,,,,,5.66,
2.107494,0.045,,,,,0.0,
5.456389,6.19,,,,,7.07,
1.968665,0.535,,,,,0.0,
5.173243,5.970000000000001,,,,,6.1000000000000005,
1.765,0.515,,,,,0.0,
5.2315917,6.315,,,,,7.26,
2.12517,0.865,,,,,0.0,
6.775049,6.94,,,,,8.21,
1.751006,0.185,,,,,0.0,
6.339106,7.1433333333333335,,,,,7.140000000000001,
1.8138072,0.61,,,,,0.0,
3.8621464,5.42,,,,,5.42,
1.675048,0.375,,,,,0.0,
4.365919,5.19,,,,,5.54,
1.971895,0.5,,,,,0.0,
4.671023,5.23,,,,,5.24,
1.15,0.75,,,,,0.0,
4.5463139,6.06165625,,,,,6.0600000000000005,
1.817522,0.06,,,,,0.0,
6.978672,8.165,,,,,8.17,
1.871742,0.385,,,,,0.0,
6.457063,6.815,,,,,6.97,
1.2875,0.0,,,,,0.0,
2.9578796,4.03,,,,,4.03,
2.055529,0.075,,,,,0.0,
4.339903,5.635000000000001,,,,,5.8,
1.395284,0.045,,,,,0.0,
3.602513,3.705,,,,,4.2700000000000005,
2.0899999,0.18,,,,,0.0,
5.4142214,6.71,,,,,6.79,
2.183387,0.365,,,,,0.0,
7.395647,8.629999999999999,,,,,8.74,
2.207611,0.505,,,,,0.0,
6.445787,7.076666666666667,,,,,7.07,
1.375,0.020000000000000004,,,,,0.0,
3.2870571,4.62,,,,,4.89,
1.72079,0.17500000000000002,,,,,0.0,
4.278195,5.615,,,,,5.64,
2.095413,0.0,,,,,0.0,
4.430587,4.6450000000000005,,,,,5.07,
2.4300001,1.285,,,,,0.0,
4.8815977,6.285,,,,,6.5600000000000005,
1.720346,0.8099999999999999,,,,,0.0,
4.818006,5.425000000000001,,,,,6.2,
1.627153,0.9349999999999999,,,,,0.0,
4.953248,5.485,,,,,5.5,
2.0050001,0.32000000000000006,,,,,0.0,
4.2801409,6.2283229166666665,,,,,6.22,
2.086541,2.0700000000000003,,,,,0.0,
5.029838,6.275,,,,,6.3,
2.223172,0.06,,,,,0.0,
5.214031,5.775,,,,,5.87,
1.605,0.365,,,,,0.0,
3.1727054,4.763333333333334,,,,,4.76,
1.61958,0.135,,,,,0.0,
3.690711,4.585,,,,,5.04,
1.684018,0.135,,,,,0.0,
3.718975,4.238322916666666,,,,,4.23,
2.4349702,0.020000000000000004,,,,,0.0,
7.0823134,7.0200000000000005,,,,,9.19,
2.166742,0.085,,,,,0.0,
8.653711,9.235,,,,,10.18,
2.198533,1.025,,,,,0.0,
8.323343,8.878322916666667,,,,,8.870000000000001,
1.675,0.085,,,,,0.0,
4.7553112,6.415,,,,,6.49,
1.81311,0.10500000000000001,,,,,0.0,
5.947303,7.043333333333333,,,,,7.04,
2.14469,0.0050000000000000044,,,,,0.0,
6.39535,6.876666666666667,,,,,6.87,
2.02,0.0,,,,,0.0,
6.6620985,8.104999999999999,,,,,8.32,
2.750347,0.57,,,,,0.0,
9.732692,10.84,,,,,11.14,
1.423694,0.015,,,,,0.0,
8.000451,6.525,,,,,8.71,
1.73,0.14500000000000002,,,,,0.0,
4.6140368,6.675000000000001,,,,,6.69,
2.900962,0.395,,,,,0.0,
6.785509,7.21,,,,,8.31,
