answer,pySATEN2,rVAD,inaSpeechSegmenter,Silero_vad,SpeechBrain,WebRTC,WhisperX
6.895392,6.915,7.16,6.94,7.0,6.139999866485596,7.46,7.051
2.030385,2.0100000000000002,1.9000000000000001,2.02,2.0,2.009999990463257,0.35000000000000003,2.022
6.276291,5.9350000000000005,6.46,6.28,6.3,6.019999980926514,6.890000000000001,6.443
1.465,1.5050000000000001,1.42,1.46,1.5,0.7899999618530273,0.0,1.516
5.8796773,5.885000000000001,6.01,5.9,5.9,6.359999656677246,6.7,6.123
2.234921,2.22,2.11,2.16,2.2,1.9799998998641968,0.53,2.225
8.40465,8.139999999999999,8.6,8.42,8.4,8.479999542236328,8.72,8.502
1.979271,2.0000000000000004,1.8800000000000001,1.96,2.0,2.2100000381469727,0.0,1.988
7.0839,6.285,7.22,7.08,7.1,7.029999732971191,7.5600000000000005,7.135
1.8099999,1.79,1.6300000000000001,1.8,1.8,1.6100000143051147,0.0,1.82
5.0803254,5.075,5.26,5.1000000000000005,5.1,5.049999713897705,5.37,5.093
2.291627,2.2700000000000005,2.1,2.2800000000000002,2.3,2.0799999237060547,0.29,2.292
7.138776,6.7700000000000005,7.3500000000000005,7.16,7.2,7.159999847412109,7.87,7.27
2.260898,2.6050000000000004,2.09,2.2600000000000002,2.4,2.509999990463257,0.0,2.292
6.501636,6.180000000000001,6.640000000000001,6.5200000000000005,6.5,6.46999979019165,7.3500000000000005,6.663
1.6381163,1.655,1.56,1.62,1.7,1.2699999809265137,0.0,1.651
5.3040329,5.305000000000001,5.41,5.32,5.4,5.609999656677246,5.83,5.566
2.219771,2.33,2.2,2.2800000000000002,2.4,2.009999990463257,0.51,2.309
7.11848,6.91,7.3,7.16,7.2,7.149999618530273,8.15,7.372
2.195011,2.5050000000000003,2.1,2.08,2.3,2.109999895095825,0.54,2.208
6.790884,6.5600000000000005,6.97,6.82,6.8,6.279999732971191,7.8,7.102
1.775,1.77,1.67,1.76,1.8,0.7799999713897705,0.0,1.82
4.1527441,4.165,4.36,4.22,4.2,4.369999885559082,5.63,4.334
1.92494,1.97,1.83,1.92,2.0,1.9199999570846558,0.5,1.972
5.3356,5.33,5.44,5.36,5.4,5.569999694824219,5.91,5.667
2.246113,2.2950000000000004,2.17,2.24,2.4,2.25,0.0,2.326
5.381181,5.3950000000000005,5.51,5.44,5.5,5.690000057220459,6.47,5.65
1.9299999,1.91,1.83,1.9000000000000001,1.9,0.9399999976158142,0.0,1.921
4.294296,4.24,4.45,4.32,4.4,4.579999923706055,5.47,4.418
2.610613,2.575,2.41,2.48,2.6,2.2300000190734863,0.06,2.596
6.638193,6.470000000000001,6.7700000000000005,6.98,6.7,6.929999828338623,8.07,6.916
2.418487,2.41,2.25,2.24,2.5,2.319999933242798,0.0,2.393
5.56661,5.48,5.72,5.76,5.7,5.639999866485596,5.8500000000000005,5.65
2.0550001,2.055,1.9000000000000001,2.06,2.0,1.7300000190734863,1.19,2.056
5.6129491,5.635000000000001,5.65,5.64,5.7,5.599999904632568,6.46,5.718
2.294785,2.2750000000000004,2.1,2.24,2.3,2.0199999809265137,0.39,2.292
7.695427,7.7,7.87,8.06,7.4,7.549999713897705,8.89,7.827
2.567191,2.555,2.38,2.54,2.6,2.0799999237060547,0.13,2.562
7.068706,7.03,7.28,7.1000000000000005,6.8,7.71999979019165,7.5600000000000005,7.253
1.23,1.23,1.11,1.2,1.2,0.5299999713897705,0.8,1.246
3.5002176,3.5,3.68,3.5,3.5,3.8399999141693115,4.5600000000000005,3.541
1.651247,1.6300000000000001,1.46,1.6400000000000001,1.6,1.5199999809265137,0.0,1.634
4.790906,4.8100000000000005,5.04,5.26,4.9,4.659999847412109,5.64,4.908
2.326516,2.3000000000000003,2.17,2.2800000000000002,2.3,2.2699999809265137,0.92,2.292
5.116211,5.135000000000001,5.3100000000000005,5.18,5.2,4.5,5.8500000000000005,5.178
1.72,1.725,1.57,1.74,1.9,1.6999999284744263,1.5,1.752
3.8590933,3.875,4.08,3.88,3.9,3.9599997997283936,4.47,3.895
2.149562,2.1450000000000005,1.98,1.76,2.2,2.450000047683716,0.5,2.14
5.018486,4.805000000000001,5.23,5.12,5.2,4.71999979019165,5.2,5.178
2.8824,2.865,2.71,3.0,2.9,2.950000047683716,0.0,2.866
5.539666,5.57,5.79,5.5,5.6,5.599999904632568,5.8500000000000005,5.853
1.7627375,1.765,1.6,1.76,1.8,0.0,0.0,1.786
6.4894607,6.16,6.7,6.5200000000000005,6.6,6.989999771118164,6.83,6.815
2.359637,2.3200000000000003,2.16,3.54,2.4,3.0899999141693115,0.51,2.36
9.249567,9.24,9.49,9.36,9.3,9.529999732971191,9.44,9.295
2.205881,2.1900000000000004,2.0300000000000002,2.2,2.2,2.1399998664855957,0.0,2.208
7.96214,7.33,8.09,7.98,8.0,8.289999961853027,8.41,8.182
1.89,1.955,1.8,1.8800000000000001,2.0,1.350000023841858,0.0,1.938
4.7258906,4.720000000000001,4.92,4.78,4.8,5.029999732971191,5.47,4.975
2.364626,2.35,2.24,2.32,2.4,2.299999952316284,0.52,2.427
6.094393,6.12,6.29,6.140000000000001,6.2,6.509999752044678,6.2700000000000005,6.241
1.991022,2.0250000000000004,1.84,1.6,2.1,2.059999942779541,0.0,2.073
5.572336,5.355,5.76,5.62,5.7,5.659999847412109,6.07,5.903
1.0955007,1.1,1.04,1.08,1.2,1.0399999618530273,0.0,1.094
2.9537163,2.935,3.13,3.02,3.0,3.259999990463257,3.52,3.018
1.958804,1.9749999999999999,1.87,1.94,2.1,2.109999895095825,0.0,2.022
4.68052,4.665,4.79,4.82,4.7,4.809999942779541,5.0200000000000005,4.942
2.453734,2.45,2.31,2.44,2.6,2.440000057220459,0.58,2.444
4.760642,4.495,4.96,4.94,4.8,5.449999809265137,5.01,4.975
1.135,1.125,1.05,1.12,1.1,0.5,0.48,1.128
3.3178655,3.3249999999999997,3.42,3.3200000000000003,3.4,3.4700000286102295,4.09,3.44
1.988776,1.96,1.8,1.96,2.0,1.9399999380111694,0.5,1.972
4.888845,4.91,5.12,4.98,5.0,4.480000019073486,5.05,5.195
2.389472,2.37,2.21,2.08,2.4,2.3499999046325684,0.0,2.377
5.27877,5.055000000000001,5.53,5.38,5.4,4.900000095367432,5.65,5.498
1.16,1.17,1.04,1.16,1.2,0.5600000023841858,0.12,1.195
4.2629326,4.285,4.45,4.28,4.3,4.670000076293945,5.0200000000000005,4.537
2.079083,2.0900000000000003,1.95,1.92,2.2,1.7999999523162842,0.5,2.09
6.215226,6.25,6.46,6.22,6.3,6.109999656677246,7.17,6.477
1.851001,1.9,1.72,0.88,2.0,1.75,0.65,1.921
5.545794,5.575,5.75,5.58,5.6,5.279999732971191,6.23,5.92
1.735,1.725,1.58,1.72,1.7,0.7799999713897705,0.0,1.735
3.5773773,3.5949999999999998,3.74,3.62,3.6,3.7200000286102295,4.83,3.659
2.34966,2.3150000000000004,2.14,2.16,2.3,2.2799999713897705,0.0,2.343
4.806382,4.5200000000000005,5.0,4.68,4.9,4.630000114440918,5.39,4.992
2.074562,2.0500000000000003,1.9000000000000001,0.58,2.0,1.9299999475479126,0.58,2.073
4.290875,4.01,4.5200000000000005,4.46,4.4,4.400000095367432,4.96,4.469
1.3049999,1.345,1.2,1.32,1.3,1.1899999380111694,1.2,1.347
3.6242837,3.61,3.81,3.64,3.7,3.7899999618530273,4.89,3.828
1.945351,2.04,1.86,1.98,2.0,2.0399999618530273,0.0,2.039
5.098413,5.130000000000001,5.26,5.2,5.2,5.199999809265137,5.75,5.414
1.8284,1.81,1.7,1.82,1.9,,0.0,1.837
4.588686,4.5600000000000005,4.72,4.64,4.7,,5.18,4.722
2.27,2.265,2.14,2.2600000000000002,2.3,0.8999999761581421,1.6300000000000001,2.292
7.3271149,7.33,7.51,7.34,7.4,7.599999904632568,7.72,7.574
2.075057,2.1450000000000005,1.99,2.16,2.2,1.9299999475479126,0.06,2.174
8.515646,8.33,8.69,8.540000000000001,8.6,9.09000015258789,9.38,8.84
1.879091,1.86,1.76,1.8800000000000001,1.9,1.8600000143051147,0.0,1.904
8.105381,7.880000000000001,8.31,8.120000000000001,8.2,8.769999504089355,8.31,8.384
1.465,1.465,1.29,1.46,1.4,1.100000023841858,1.33,1.465
4.155,4.15,4.32,4.16,4.2,4.110000133514404,4.5200000000000005,4.182
2.197596,2.2,2.04,2.22,2.2,2.129999876022339,0.5,2.225
5.961451,5.875,6.1000000000000005,5.9,5.9,5.659999847412109,6.15,6.005
2.375576,2.35,2.2,2.36,2.4,2.309999942779541,0.0,2.36
5.737644,5.335,5.9,6.26,5.8,5.5,6.25,5.971
1.4400001,1.42,1.28,1.42,1.4,0.5899999737739563,0.0,1.432
4.6182001,4.630000000000001,4.76,4.62,4.7,4.799999713897705,5.36,4.857
1.876671,1.85,1.69,1.84,1.9,1.7899999618530273,0.5,1.87
6.014775,5.65,6.25,6.0600000000000005,6.1,6.049999713897705,6.67,6.427
2.564749,2.5900000000000003,2.5,2.52,2.6,2.299999952316284,0.0,2.562
6.75541,6.345000000000001,6.94,6.78,6.8,6.779999732971191,7.29,7.068
1.635,1.64,1.53,1.6400000000000001,1.6,0.7699999809265137,0.0,1.651
6.235,6.035,6.4,6.24,6.3,6.649999618530273,6.95,6.511
2.335324,2.3150000000000004,2.16,2.32,2.3,2.0299999713897705,0.5,2.326
9.024766,8.809999999999999,9.24,9.08,9.1,9.6899995803833,10.46,9.228
2.590185,2.575,2.45,2.58,2.6,2.2699999809265137,0.02,2.562
8.829349,8.565,9.06,8.9,8.9,9.609999656677246,9.1,9.025
1.510442,1.515,1.44,1.5,1.6,0.75,0.0,1.55
5.5072015,5.3100000000000005,5.7,5.5200000000000005,5.6,5.609999656677246,6.51,5.735
1.990355,1.9949999999999999,1.87,1.98,2.1,1.899999976158142,0.0,2.005
7.240396,6.970000000000001,7.38,7.26,7.3,7.059999942779541,7.87,7.54
2.387125,2.3950000000000005,2.2600000000000002,2.38,2.5,2.1599998474121094,0.49,2.427
7.932928,7.095000000000001,8.13,7.94,8.0,8.199999809265137,8.61,8.182
1.245,1.275,1.21,1.22,1.3,0.5,0.0,1.263
5.9457349,5.945,5.98,5.96,6.0,6.179999828338623,6.95,6.022
2.370882,2.365,2.23,2.36,2.4,2.1399998664855957,0.5,2.377
9.458439,9.09,9.620000000000001,9.540000000000001,9.2,9.989999771118164,10.35,9.447
2.205558,2.22,2.14,2.2,2.3,1.7899999618530273,0.58,2.208
8.637031,8.1,8.78,8.66,8.7,8.65999984741211,9.08,8.603
1.415,1.4,1.23,,1.5,1.4499999284744263,0.0,1.415
2.9723123,2.9499999999999997,3.06,,3.0,3.1599998474121094,4.18,2.984
2.239909,2.2150000000000003,2.04,2.1,2.2,2.0299999713897705,0.5,2.208
4.354355,4.375,4.57,4.08,4.5,4.409999847412109,5.3,5.482
2.074294,2.0450000000000004,1.8900000000000001,2.06,2.1,1.9799998998641968,0.0,2.039
4.035828,3.8699999999999997,4.13,4.0600000000000005,4.2,4.099999904632568,4.54,4.098
1.24,1.24,1.11,1.24,1.2,0.8100000023841858,0.0,1.246
4.3822803,4.380000000000001,4.34,4.4,4.4,4.659999847412109,4.71,4.672
2.139093,2.12,1.98,2.12,2.1,1.909999966621399,0.18,2.123
6.487026,5.995,6.51,6.5200000000000005,6.6,6.769999980926514,7.19,6.781
2.241471,2.22,2.1,2.24,2.2,2.1599998474121094,0.66,2.242
6.340705,5.95,6.38,7.0200000000000005,6.4,6.739999771118164,6.86,6.747
1.352237,1.38,1.27,1.36,1.4,0.8100000023841858,0.0,1.398
4.26,4.265000000000001,4.42,4.28,4.3,4.369999885559082,5.22,4.385
2.180045,2.1900000000000004,2.08,2.16,2.3,2.069999933242798,1.2,2.208
6.091156,6.140000000000001,6.34,6.24,5.8,5.730000019073486,6.890000000000001,6.224
2.152225,2.455,2.0300000000000002,1.68,2.3,2.109999895095825,0.0,2.174
5.988853,5.69,6.19,6.0200000000000005,6.1,5.960000038146973,6.7,6.393
2.2249999,2.2750000000000004,2.12,2.22,2.3,1.9399999380111694,0.0,2.242
6.5349793,6.495,6.6000000000000005,6.54,6.6,6.639999866485596,7.8500000000000005,6.73
2.256326,2.245,2.14,2.24,2.3,2.059999942779541,0.1,2.258
7.899425,7.905,8.09,7.9,8.0,7.739999771118164,9.03,8.047
2.163562,2.4600000000000004,2.07,2.16,2.3,2.0899999141693115,0.61,2.157
7.92002,7.555000000000001,8.040000000000001,7.94,8.0,7.779999732971191,8.47,8.131
1.9914409,1.985,1.87,1.96,2.0,1.7300000190734863,0.89,1.988
4.0919601,4.085,4.25,4.18,4.2,4.119999885559082,5.62,4.182
2.419501,2.37,2.2,2.34,2.5,2.3999998569488525,0.51,2.41
5.221182,5.21,5.37,5.7,5.2,5.119999885559082,6.57,5.33
2.243487,2.22,2.09,2.2,2.3,2.2300000190734863,0.0,2.225
5.073515,4.355,5.21,5.08,5.1,5.049999713897705,5.6000000000000005,5.093
1.585,1.625,1.46,1.54,1.6,1.209999918937683,0.0,1.567
2.9229079,2.885,3.04,3.06,3.0,2.950000047683716,4.2,2.9
2.209977,2.2100000000000004,2.09,2.16,2.3,2.169999837875366,0.0,2.225
4.046177,4.035,4.2,4.12,4.1,3.869999885559082,4.63,3.997
2.241613,2.24,2.08,2.12,2.3,2.200000047683716,1.2,2.242
3.954626,3.92,4.2,4.0,4.0,3.7699999809265137,4.12,3.946
1.54,1.57,1.43,1.54,1.5,0.9699999690055847,0.0,1.567
5.3853559,5.41,5.41,5.42,5.4,5.589999675750732,5.66,5.684
1.717873,1.69,1.53,1.7,1.7,1.6799999475479126,0.0,1.718
6.652934,6.505000000000001,6.72,6.7,6.7,6.699999809265137,7.79,6.882
1.809131,1.805,1.67,1.82,1.8,1.659999966621399,0.0,1.82
6.670986,6.0600000000000005,6.73,6.72,6.8,6.869999885559082,7.41,6.747
2.045,2.0700000000000003,1.95,2.06,2.3,1.8499999046325684,1.37,2.107
4.112499,4.08,4.24,4.18,4.2,4.110000133514404,5.12,4.199
1.953663,1.99,1.83,1.98,2.0,2.129999876022339,0.5,2.005
4.715056,4.7,4.88,4.82,4.8,3.7300000190734863,5.44,4.925
1.50479,1.48,1.35,1.5,1.5,1.9299999475479126,0.24,1.516
4.211844,4.220000000000001,4.39,4.24,4.3,3.929999828338623,4.8,4.537
1.215,1.22,1.04,1.18,1.2,0.4099999964237213,0.0,1.212
2.8524095,2.855,3.0300000000000002,2.9,2.9,3.049999952316284,3.86,3.001
1.921546,1.895,1.72,1.86,1.9,1.899999976158142,0.5,1.904
4.045805,4.055000000000001,4.23,4.32,4.1,3.669999837875366,5.44,4.216
1.879557,1.86,1.69,0.58,1.9,1.7699999809265137,0.0,1.87
3.848994,3.8699999999999997,4.0200000000000005,4.16,3.9,4.019999980926514,6.05,3.878
1.6950001,1.7,1.54,1.68,1.7,1.2400000095367432,0.0,1.702
5.7062069,5.680000000000001,5.83,5.72,5.8,5.819999694824219,6.3500000000000005,5.954
1.775964,1.785,1.6,1.76,1.8,1.4199999570846558,0.0,1.769
7.906154,7.885000000000001,8.07,7.94,8.0,7.940000057220459,8.83,8.03
1.864662,1.84,1.67,1.84,1.9,1.6899999380111694,0.0,1.837
7.152726,6.630000000000001,7.32,7.18,7.2,6.690000057220459,7.3500000000000005,7.203
1.34,1.35,1.22,1.26,1.4,1.3899999856948853,1.28,1.364
3.4094579,3.4299999999999997,3.59,3.42,3.5,3.379999876022339,4.5,3.507
1.932501,1.93,1.8,1.92,2.1,1.8299999237060547,0.52,1.921
4.827088,4.840000000000001,4.99,5.1000000000000005,4.9,4.690000057220459,5.46,4.908
1.487984,1.685,1.37,1.48,1.7,1.4499999284744263,0.0,1.499
4.13337,4.12,4.38,4.54,4.2,3.9499998092651367,4.42,4.233
1.3214286,1.32,1.22,1.32,1.3,0.5199999809265137,0.0,1.313
6.4827994,6.090000000000001,6.54,6.5,6.6,6.909999847412109,6.91,6.68
2.304762,2.285,2.14,2.3000000000000003,2.3,1.9199999570846558,0.5700000000000001,2.292
10.761067,10.54,10.8,10.9,10.8,9.989999771118164,12.25,11.033
1.770468,1.7550000000000001,1.6300000000000001,1.76,1.8,1.2899999618530273,1.1300000000000001,1.769
9.040035,8.305,9.19,9.06,9.1,9.710000038146973,9.4,9.38
2.2449999,2.2550000000000003,2.12,2.2600000000000002,2.3,1.6899999380111694,0.0,2.258
6.1081032,6.125,6.33,6.140000000000001,6.2,6.259999752044678,6.32,6.41
1.626221,1.665,1.49,1.62,1.7,1.3899999856948853,0.5,1.685
7.032371,6.575,7.25,7.12,7.1,6.889999866485596,7.36,7.102
1.319849,1.325,1.21,1.32,1.4,1.2200000286102295,0.0,1.33
6.496286,6.28,6.66,6.5,6.6,6.420000076293945,6.7700000000000005,6.629
1.24,1.245,1.08,1.24,1.3,0.5399999618530273,0.0,1.263
3.7516804,3.775,3.99,3.86,3.8,4.110000133514404,4.82,4.03
2.122007,2.1100000000000003,1.96,2.12,2.2,2.5399999618530273,0.5,2.14
5.524705,5.245,5.72,5.4,5.6,5.369999885559082,6.61,5.65
1.24672,1.255,1.09,1.26,1.3,1.2300000190734863,0.0,1.28
4.556917,4.595000000000001,4.82,4.6000000000000005,4.6,4.599999904632568,4.74,4.604
