answer,pySATEN2,rVAD,inaSpeechSegmenter,Silero_vad,SpeechBrain,WebRTC,WhisperX
5.289438,4.505000000000001,,,5.4,5.210000038146973,5.42,5.971
1.5864915,1.665,,,1.6,1.8499999046325684,1.69,1.617
4.6273593,4.640000000000001,,,4.9,4.639999866485596,4.73,4.925
2.411298,2.4450000000000003,,,2.5,2.450000047683716,2.58,0.031
6.180016,5.675000000000001,,,6.4,7.029999732971191,6.3,6.983
2.445606,2.4450000000000003,,,2.5,2.450000047683716,2.54,2.427
6.153171,5.62,,,6.4,6.12999963760376,6.19,7.135
1.08,1.225,,,1.1,1.1399999856948853,1.1400000000000001,1.094
3.4918911,3.465,,,3.7,3.4700000286102295,3.61,3.676
1.533809,1.7550000000000001,,,1.6,1.5899999141693115,0.03,1.55
4.60495,4.6000000000000005,,,4.9,6.139999866485596,4.75,4.857
2.581441,2.6250000000000004,,,2.6,2.619999885559082,0.04,2.613
5.586945,5.23,,,5.7,4.829999923706055,5.7,6.477
1.475,1.535,,,1.6,1.5299999713897705,1.59,1.55
5.2343672,5.25,,,5.4,5.210000038146973,5.34,5.549
2.029966,2.015,,,2.0,1.8499999046325684,2.07,2.005
7.543036,7.010000000000001,,,7.7,7.0,7.59,7.928
2.143032,2.1500000000000004,,,2.2,2.129999876022339,0.03,2.157
6.477051,5.535,,,6.6,7.239999771118164,6.48,6.983
1.1,1.135,,,1.1,0.7999999523162842,1.1400000000000001,1.06
2.9456673,2.84,,,3.1,4.089999675750732,4.19,3.035
1.850508,1.845,,,1.8,1.7999999523162842,0.0,1.82
4.288839,4.105,,,4.5,4.759999752044678,4.36,4.385
1.885802,1.89,,,1.9,1.7699999809265137,0.08,1.837
3.990556,3.4949999999999997,,,4.1,3.5999999046325684,4.8500000000000005,4.25
2.415,2.49,,,2.5,2.419999837875366,2.52,2.427
5.4189398,5.245,,,5.6,5.690000057220459,5.82,5.65
1.958346,2.0100000000000002,,,2.0,1.8700000047683716,0.84,1.972
6.027465,5.7700000000000005,,,6.2,6.62999963760376,6.15,6.983
2.070295,2.115,,,2.1,2.049999952316284,0.11,2.056
5.824207,5.215000000000001,,,5.7,5.449999809265137,5.87,5.937
1.73,1.775,,,1.8,1.8499999046325684,1.85,1.803
6.3870437,6.2,,,6.6,6.349999904632568,6.51,6.697
1.804241,1.91,,,1.9,0.0,1.94,1.887
8.376729,8.02,,,8.5,8.389999389648438,8.46,8.671
2.446561,2.58,,,2.6,2.5999999046325684,0.04,2.562
8.40975,6.9,,,8.5,8.4399995803833,8.5,8.738
1.765,1.85,,,1.8,1.6999999284744263,1.79,1.735
4.5360445,4.49,,,4.6,4.920000076293945,4.51,4.655
2.182236,2.1950000000000003,,,2.2,1.8799999952316284,0.43,2.14
5.785826,5.4,,,5.8,6.889999866485596,6.63,5.887
2.275932,2.4450000000000003,,,2.3,2.2200000286102295,0.16,2.292
5.720184,4.840000000000001,,,5.7,5.569999694824219,5.69,5.971
2.075,2.1050000000000004,,,2.1,1.7899999618530273,2.13,0.031
5.1702525,4.915,,,5.3,5.46999979019165,5.2,5.482
2.039967,2.075,,,2.1,2.059999942779541,2.1,2.056
6.053487,5.815,,,6.2,4.799999713897705,7.37,6.292
2.252001,2.2800000000000002,,,2.3,2.25,0.0,2.242
6.091743,5.385000000000001,,,6.1,5.480000019073486,6.96,6.528
1.8379543,1.945,,,1.9,1.809999942779541,1.72,1.853
5.1383339,5.19,,,5.2,4.46999979019165,5.17,6.983
2.048741,2.205,,,2.1,2.0199999809265137,0.06,2.056
6.366566,6.125,,,6.5,7.509999752044678,6.47,6.646
2.445317,2.5850000000000004,,,2.5,2.3299999237060547,0.02,2.427
6.730474,6.010000000000001,,,6.7,7.609999656677246,7.55,7.625
1.325,1.315,,,1.3,1.0799999237060547,1.34,1.297
3.7031087,3.455,,,3.8,3.990000009536743,3.67,3.811
2.128447,2.0850000000000004,,,2.2,2.069999933242798,0.56,2.107
5.213152,4.75,,,5.2,6.440000057220459,5.1000000000000005,5.245
1.736259,1.835,,,1.7,1.8899999856948853,0.01,1.702
4.711549,4.285,,,4.6,4.699999809265137,5.3,4.79
1.39,1.7,,,1.4,1.2599999904632568,0.0,1.364
2.9004262,2.625,,,3.0,3.7699999809265137,3.86,3.001
1.928258,1.915,,,1.9,1.8899999856948853,0.0,1.904
4.013098,3.5,,,3.9,3.7799999713897705,3.91,3.845
2.202095,2.1900000000000004,,,2.2,2.190000057220459,0.3,2.157
4.123066,3.6149999999999998,,,4.1,4.599999904632568,4.0600000000000005,4.621
1.3049999,1.335,,,1.3,1.2400000095367432,1.33,1.28
5.1813546,5.180000000000001,,,5.3,5.529999732971191,5.23,5.735
1.997205,2.0000000000000004,,,2.0,1.9399999380111694,2.0100000000000002,1.972
7.600439,6.365,,,7.7,7.759999752044678,7.73,8.013
2.178198,2.325,,,2.1,2.180000066757202,0.08,2.09
7.162346,5.970000000000001,,,7.2,7.949999809265137,7.5200000000000005,7.979
0.9,0.9,,,0.9,0.0,0.93,0.892
2.7769152,2.75,,,2.9,3.5799999237060547,2.87,2.967
2.18522,2.1500000000000004,,,2.2,2.109999895095825,0.01,2.157
4.78481,4.255,,,4.9,3.9800000190734863,5.97,4.975
1.950567,2.2500000000000004,,,2.0,1.6799999475479126,0.0,1.938
4.367341,3.81,,,4.5,5.279999732971191,5.3,4.739
1.365,1.44,,,1.4,1.5799999237060547,0.0,1.398
3.4682991,3.19,,,3.5,3.8399999141693115,4.0600000000000005,3.575
2.367393,2.3850000000000002,,,2.4,2.2799999713897705,0.03,2.377
5.000861,4.375,,,4.9,5.289999961853027,5.72,4.958
2.311792,2.345,,,2.4,2.309999942779541,0.05,2.343
4.749206,4.165,,,4.7,5.230000019073486,5.4,4.891
1.47,1.55,,,1.5,1.25,1.52,1.448
4.8349688,4.815,,,5.0,5.069999694824219,5.69,5.195
2.445905,2.41,,,2.4,2.3999998569488525,0.15,2.41
6.895392,6.28,,,7.0,6.859999656677246,7.0200000000000005,7.186
2.030385,2.3600000000000003,,,2.0,2.0299999713897705,0.25,1.988
6.276291,5.75,,,6.4,5.909999847412109,6.24,6.275
1.465,1.605,,,1.5,1.4900000095367432,1.59,1.499
5.8796773,5.815,,,5.9,6.190000057220459,5.8100000000000005,5.92
2.234921,2.2700000000000005,,,2.3,2.190000057220459,2.3000000000000003,2.258
8.40465,7.670000000000001,,,8.4,8.1899995803833,8.32,8.401
1.979271,2.055,,,2.0,1.9799998998641968,2.08,2.039
7.0839,6.285,,,7.0,7.009999752044678,6.86,7.388
1.8099999,1.805,,,1.8,1.809999942779541,1.84,0.031
5.0803254,5.025,,,5.2,4.960000038146973,5.0,5.144
2.291627,2.285,,,2.3,2.190000057220459,0.1,2.258
7.138776,6.275,,,7.1,7.940000057220459,8.34,7.118
2.260898,2.6300000000000003,,,2.6,2.629999876022339,0.11,2.258
6.501636,5.965000000000001,,,6.5,7.259999752044678,6.62,6.595
1.6381163,1.835,,,1.7,1.7300000190734863,1.75,1.668
5.3040329,5.07,,,5.4,5.069999694824219,5.3100000000000005,5.549
2.219771,2.41,,,2.4,2.299999952316284,2.46,2.377
7.11848,6.7,,,7.3,6.839999675750732,7.24,7.591
2.195011,2.515,,,2.3,2.7300000190734863,0.0,2.309
6.790884,5.545,,,6.9,7.789999961853027,7.8100000000000005,7.22
1.775,1.825,,,1.9,1.7899999618530273,0.0,1.837
4.1527441,4.140000000000001,,,4.3,4.199999809265137,4.21,4.351
1.92494,2.0500000000000003,,,2.0,2.0,0.13,2.005
5.3356,4.83,,,5.5,5.269999980926514,5.3500000000000005,5.482
2.246113,2.8400000000000003,,,2.4,2.2200000286102295,0.01,2.326
5.381181,5.195,,,5.5,6.420000076293945,6.47,5.971
1.9299999,2.075,,,1.9,1.899999976158142,0.0,1.904
4.294296,4.23,,,4.4,4.279999732971191,4.34,4.503
2.610613,2.58,,,2.6,2.429999828338623,0.16,2.579
6.638193,6.300000000000001,,,6.8,6.649999618530273,8.22,6.848
2.418487,2.4400000000000004,,,2.4,2.4700000286102295,0.12,2.377
5.56661,5.03,,,5.7,5.679999828338623,6.44,6.629
2.0550001,2.055,,,2.0,1.8399999141693115,2.09,2.022
5.6129491,5.380000000000001,,,5.8,5.579999923706055,5.66,5.718
2.294785,2.2750000000000004,,,2.3,2.0999999046325684,2.3000000000000003,2.275
7.695427,7.035,,,7.5,5.039999961853027,7.8100000000000005,7.861
2.567191,2.555,,,2.6,2.490000009536743,2.59,2.545
7.068706,6.285,,,7.2,7.059999942779541,7.15,7.473
1.23,1.25,,,1.2,1.159999966621399,1.27,1.195
3.5002176,3.485,,,3.7,3.93999981880188,3.49,3.862
1.651247,1.645,,,1.6,1.6100000143051147,1.67,1.617
4.790906,4.425000000000001,,,5.0,4.759999752044678,4.91,5.093
2.326516,2.5200000000000005,,,2.3,2.319999933242798,2.34,2.275
5.116211,4.79,,,5.3,5.809999942779541,5.17,6.072
1.72,1.76,,,1.8,1.7799999713897705,1.8,1.769
3.8590933,3.855,,,4.0,3.819999933242798,3.95,4.081
2.149562,2.1900000000000004,,,2.2,2.049999952316284,0.0,2.157
5.018486,4.535,,,4.7,5.480000019073486,5.69,5.363
2.8824,2.89,,,2.9,2.8399999141693115,2.94,2.883
5.539666,5.265000000000001,,,5.6,5.139999866485596,5.55,6.629
1.7627375,1.77,,,1.8,1.2899999618530273,1.81,1.718
6.4894607,5.965000000000001,,,6.6,7.440000057220459,6.58,6.781
2.359637,2.3350000000000004,,,2.3,0.0,2.37,2.326
9.249567,8.535,,,9.3,9.269999504089355,9.35,9.464
2.205881,2.205,,,2.2,2.2300000190734863,1.1400000000000001,2.191
7.96214,6.8500000000000005,,,8.0,7.440000057220459,8.02,8.468
1.89,1.965,,,2.0,1.9499999284744263,2.0,1.955
4.7258906,4.715000000000001,,,4.9,4.949999809265137,4.83,5.026
2.364626,2.4400000000000004,,,2.4,2.3899998664855957,2.31,2.444
6.094393,5.845000000000001,,,6.3,6.069999694824219,6.2,6.427
1.991022,2.04,,,2.1,2.0999999046325684,2.15,2.073
5.572336,5.3500000000000005,,,5.7,5.5,5.68,6.427
1.0955007,1.245,,,1.2,,1.27,1.212
2.9537163,2.905,,,3.1,,3.0300000000000002,3.102
1.958804,2.0700000000000003,,,2.1,2.0399999618530273,0.01,2.107
4.68052,4.37,,,4.8,4.279999732971191,5.94,4.975
2.453734,2.64,,,2.7,2.569999933242798,0.11,2.528
4.760642,4.135000000000001,,,4.9,5.179999828338623,5.43,5.363
1.135,1.15,,,1.1,1.0299999713897705,1.17,1.094
3.3178655,3.085,,,3.5,4.110000133514404,3.35,3.457
1.988776,1.9800000000000002,,,2.0,1.9399999380111694,0.14,1.972
4.888845,4.6850000000000005,,,5.1,4.519999980926514,6.04,5.127
2.389472,2.3850000000000002,,,2.4,2.3999998569488525,0.21,2.343
5.27877,4.96,,,5.2,5.21999979019165,5.83,5.971
1.16,1.2,,,1.2,0.7099999785423279,1.29,1.246
4.2629326,3.9899999999999998,,,4.4,4.900000095367432,4.28,4.503
2.079083,2.16,,,2.2,2.059999942779541,0.0,2.157
6.215226,5.69,,,6.3,6.190000057220459,6.33,6.41
1.851001,2.0050000000000003,,,2.0,1.8399999141693115,0.47000000000000003,1.972
5.545794,4.96,,,5.4,6.46999979019165,5.5600000000000005,5.465
1.735,1.735,,,1.7,1.6899999380111694,1.76,1.718
3.5773773,3.58,,,3.7,4.119999885559082,3.59,3.743
2.34966,2.325,,,2.3,2.309999942779541,0.03,2.309
4.806382,4.44,,,5.0,4.849999904632568,5.5600000000000005,4.975
2.074562,2.225,,,2.0,2.059999942779541,2.08,2.039
4.290875,3.98,,,4.4,4.839999675750732,5.05,4.503
1.3049999,1.455,,,1.3,,1.3800000000000001,1.297
3.6242837,3.6,,,3.8,,3.71,3.862
1.945351,2.0450000000000004,,,2.0,1.9399999380111694,0.09,2.005
5.098413,4.765000000000001,,,5.2,5.079999923706055,6.09,5.296
1.8284,1.9949999999999999,,,1.9,,0.0,1.837
4.588686,4.405,,,4.7,,5.54,4.958
2.27,2.3000000000000003,,,2.3,2.319999933242798,0.0,2.275
7.3271149,7.065,,,7.5,7.369999885559082,7.37,8.924
2.075057,2.16,,,2.2,2.049999952316284,0.02,2.157
8.515646,8.065,,,8.6,8.449999809265137,8.66,8.654
1.879091,1.915,,,1.9,1.96999990940094,1.94,1.87
8.105381,7.75,,,8.1,8.029999732971191,8.09,8.468
1.465,1.485,,,1.4,1.4499999284744263,1.5,1.448
4.155,4.11,,,4.2,4.409999847412109,4.08,4.148
2.197596,2.2300000000000004,,,2.2,2.2100000381469727,0.01,2.191
5.961451,5.46,,,5.8,4.849999904632568,5.8,5.785
2.375576,2.3950000000000005,,,2.3,2.379999876022339,0.02,2.343
5.737644,4.95,,,5.7,5.5,6.25,6.224
1.4400001,1.455,,,1.4,0.9899999499320984,1.46,1.398
4.6182001,4.605,,,4.8,5.289999961853027,4.64,6.038
1.876671,1.89,,,1.9,0.0,0.0,0.031
6.014775,5.005000000000001,,,6.2,5.989999771118164,6.55,6.41
2.564749,2.7550000000000003,,,2.7,5.339999675750732,0.0,2.562
6.75541,5.7250000000000005,,,6.7,7.589999675750732,7.67,7.237
1.635,1.655,,,1.6,1.5699999332427979,0.0,1.634
6.235,6.23,,,6.4,6.179999828338623,6.25,6.359
2.335324,2.33,,,2.3,2.2799999713897705,0.17,2.292
9.024766,8.424999999999999,,,9.2,8.84000015258789,9.16,9.329
2.590185,2.6100000000000003,,,2.6,2.5899999141693115,0.13,2.545
8.829349,8.16,,,8.9,8.819999694824219,8.89,9.481
1.510442,1.605,,,1.6,1.5699999332427979,1.6300000000000001,1.55
5.5072015,4.9750000000000005,,,5.7,5.480000019073486,5.5200000000000005,5.802
1.990355,2.165,,,2.1,1.8399999141693115,0.38,2.039
7.240396,5.970000000000001,,,7.4,5.659999847412109,7.1000000000000005,7.54
2.387125,2.4800000000000004,,,2.6,2.5199999809265137,0.14,2.495
7.932928,6.485,,,8.0,6.819999694824219,8.85,8.468
1.245,1.415,,,1.3,1.3399999141693115,1.35,1.33
5.9457349,5.73,,,6.1,5.940000057220459,7.5600000000000005,6.292
2.370882,2.455,,,2.5,2.3499999046325684,0.37,2.393
9.458439,9.04,,,9.2,9.119999885559082,9.52,9.43
2.205558,2.3600000000000003,,,2.3,2.3499999046325684,0.25,2.326
8.637031,8.025,,,8.4,8.539999961853027,8.58,9.008
1.415,1.415,,,1.4,1.090000033378601,1.45,1.415
2.9723123,2.8049999999999997,,,3.2,3.4499998092651367,2.99,3.237
2.239909,2.22,,,2.2,2.119999885559082,0.09,2.174
4.354355,4.365,,,4.6,4.360000133514404,4.43,5.178
2.074294,2.075,,,2.1,2.0399999618530273,0.04,2.073
4.035828,3.855,,,4.2,4.349999904632568,4.09,4.553
1.24,1.415,,,1.2,0.0,1.26,1.212
4.3822803,4.065,,,4.5,4.929999828338623,4.49,4.604
2.139093,2.1550000000000002,,,2.1,2.869999885559082,0.04,0.031
6.487026,5.915,,,6.6,5.389999866485596,7.49,6.68
2.241471,2.2600000000000002,,,2.2,,0.02,2.225
6.340705,5.91,,,6.5,,7.04,6.73
1.352237,1.48,,,1.4,1.46999990940094,0.0,1.398
4.26,4.245,,,4.4,4.179999828338623,4.28,4.418
2.180045,2.2600000000000002,,,2.3,2.25,0.05,2.258
6.091156,5.680000000000001,,,6.3,5.679999828338623,7.07,6.41
2.152225,2.495,,,2.3,2.2899999618530273,0.04,2.208
5.988853,5.680000000000001,,,6.1,6.019999980926514,6.51,6.477
2.2249999,2.285,,,2.4,2.2899999618530273,2.31,0.284
6.5349793,6.28,,,6.6,7.019999980926514,6.49,6.663
2.256326,2.345,,,2.3,2.200000047683716,0.25,2.326
7.899425,7.550000000000001,,,7.9,7.710000038146973,7.7700000000000005,9.16
2.163562,2.5850000000000004,,,2.3,2.4600000381469727,0.04,2.258
7.92002,6.66,,,7.9,8.319999694824219,8.61,8.468
1.9914409,2.0050000000000003,,,2.0,1.9900000095367432,0.0,1.988
4.0919601,3.985,,,4.2,4.0,4.03,4.283
2.419501,2.3750000000000004,,,2.4,2.319999933242798,0.98,2.41
5.221182,4.99,,,5.2,4.980000019073486,6.07,5.228
2.243487,2.3750000000000004,,,2.2,2.1399998664855957,0.01,2.208
5.073515,4.2250000000000005,,,5.0,5.139999866485596,5.6000000000000005,5.633
1.585,1.65,,,1.6,1.46999990940094,0.0,1.6
2.9229079,2.7199999999999998,,,2.9,3.43999981880188,2.85,2.984
2.209977,2.285,,,2.3,2.309999942779541,1.2,2.275
4.046177,3.675,,,4.0,4.509999752044678,3.99,4.064
2.241613,2.5700000000000003,,,2.3,2.3299999237060547,0.06,2.343
3.954626,3.58,,,3.9,4.589999675750732,4.87,3.895
1.54,1.6,,,1.6,1.4900000095367432,1.6,1.55
5.3853559,4.955,,,5.5,5.769999980926514,5.42,5.617
1.717873,1.705,,,1.7,1.5799999237060547,1.74,0.031
6.652934,6.36,,,6.8,7.759999752044678,7.930000000000001,6.764
1.809131,1.87,,,1.8,,0.02,1.803
6.670986,5.275,,,6.8,,7.47,7.473
2.045,2.1300000000000003,,,2.3,1.9799998998641968,0.0,2.107
4.112499,3.8449999999999998,,,4.2,4.610000133514404,4.11,4.233
1.953663,2.02,,,2.0,1.8700000047683716,2.06,1.988
4.715056,4.340000000000001,,,4.6,3.8999998569488525,4.76,4.823
1.50479,1.535,,,1.5,1.559999942779541,0.21,1.533
4.211844,3.6999999999999997,,,4.2,4.369999885559082,4.18,4.368
1.215,1.225,,,1.2,0.9699999690055847,1.23,1.195
2.8524095,2.775,,,3.0,4.380000114440918,4.12,3.085
1.921546,1.91,,,1.9,1.8199999332427979,0.09,1.87
4.045805,3.8049999999999997,,,4.3,5.369999885559082,4.23,4.165
1.879557,1.885,,,1.9,1.7799999713897705,0.05,1.853
3.848994,3.56,,,3.9,3.7300000190734863,6.7,3.895
1.6950001,1.7,,,1.7,1.5099999904632568,0.0,0.031
5.7062069,5.455,,,5.8,5.589999675750732,6.54,5.887
1.775964,1.79,,,1.8,1.75,1.82,1.718
7.906154,7.155,,,7.8,7.509999752044678,7.8100000000000005,7.979
1.864662,1.845,,,1.9,1.8499999046325684,1.8800000000000001,1.769
7.152726,6.605,,,7.1,7.849999904632568,7.05,7.473
1.34,1.5050000000000001,,,1.5,1.4900000095367432,1.54,1.482
3.4094579,3.225,,,3.4,3.7300000190734863,3.41,3.524
1.932501,2.2750000000000004,,,2.1,2.1399998664855957,2.17,2.123
4.827088,4.465000000000001,,,4.8,5.869999885559082,4.73,4.823
1.487984,1.695,,,1.7,1.6799999475479126,1.04,1.685
4.13337,3.36,,,4.1,4.130000114440918,4.0,4.132
1.3214286,1.335,,,1.3,0.0,0.6,1.297
6.4827994,6.005000000000001,,,6.7,6.759999752044678,6.5200000000000005,6.73
2.304762,2.2950000000000004,,,2.3,2.109999895095825,0.67,2.292
10.761067,10.165,,,10.9,12.359999656677246,10.83,11.0
1.770468,1.78,,,1.8,1.4299999475479126,0.05,1.735
9.040035,8.25,,,9.0,8.800000190734863,9.43,9.835
2.2449999,2.31,,,2.3,2.129999876022339,2.33,0.031
6.1081032,5.905,,,6.3,6.150000095367432,6.21,6.275
1.626221,1.69,,,1.7,1.6299999952316284,1.76,1.651
7.032371,6.535,,,6.9,6.649999618530273,7.11,7.017
1.319849,1.37,,,1.4,0.0,0.18,1.297
6.496286,6.0600000000000005,,,6.3,6.75,6.51,7.135
1.24,1.25,,,1.2,1.25,1.28,1.212
3.7516804,3.77,,,3.9,3.740000009536743,3.86,3.997
2.122007,2.1350000000000002,,,2.1,2.0999999046325684,1.48,2.14
5.524705,5.215000000000001,,,5.7,5.480000019073486,5.59,5.735
1.24672,1.265,,,1.2,0.9599999785423279,0.86,1.212
4.556917,3.645,,,4.8,5.409999847412109,4.62,5.465
1.4450001,1.545,,,1.4,1.3399999141693115,1.46,0.031
3.2837265,3.255,,,3.6,4.019999980926514,3.38,4.975
1.82585,1.805,,,1.8,1.7699999809265137,1.84,1.786
4.274109,3.685,,,4.4,4.230000019073486,4.39,4.435
2.056409,2.24,,,2.0,2.009999990463257,0.08,2.022
4.41818,3.795,,,4.5,4.779999732971191,5.07,5.093
2.1300001,2.16,,,2.2,2.129999876022339,0.0,0.031
5.4911035,5.5,,,5.7,5.46999979019165,5.61,5.819
2.172706,2.185,,,2.2,2.0999999046325684,2.22,2.157
6.488859,6.0200000000000005,,,6.7,6.480000019073486,6.54,6.781
1.916253,1.93,,,1.9,1.8700000047683716,1.96,1.887
6.138782,5.905,,,6.3,6.869999885559082,6.2700000000000005,6.933
0.855,1.05,,,0.9,0.009999999776482582,0.9400000000000001,0.892
2.3020225,2.275,,,2.5,3.3399999141693115,2.41,2.528
2.599327,2.6050000000000004,,,2.7,2.5999999046325684,2.68,2.596
4.83947,4.275,,,5.0,5.210000038146973,4.8100000000000005,5.144
1.836073,1.895,,,1.9,1.8700000047683716,1.92,1.87
3.76383,3.32,,,4.0,4.269999980926514,3.9,4.115
1.4421641,1.585,,,1.4,1.4199999570846558,1.46,0.031
5.4103356,5.405,,,5.5,6.569999694824219,6.72,5.65
2.058163,2.0300000000000002,,,2.0,1.6899999380111694,1.77,2.022
8.858854,8.805,,,9.0,8.949999809265137,8.88,8.873
1.83542,2.685,,,1.8,,0.01,1.82
6.867174,5.695,,,6.9,,7.23,7.473
0.95,1.115,,,1.0,0.26999998092651367,1.06,1.01
4.435,4.405,,,4.6,4.369999885559082,6.45,4.739
1.957635,2.015,,,2.1,0.0,2.11,0.031
7.269218,6.285,,,7.4,6.579999923706055,7.34,7.608
1.202268,2.54,,,1.4,,0.06,0.031
5.98396,5.340000000000001,,,6.1,,6.6000000000000005,6.629
1.46,1.465,,,1.4,1.4299999475479126,0.2,0.031
3.9906533,3.9899999999999998,,,4.1,4.480000019073486,5.99,5.971
2.124835,2.1500000000000004,,,2.1,2.0399999618530273,0.0,2.123
6.081029,5.345000000000001,,,6.2,7.019999980926514,6.2,6.258
1.743916,2.0500000000000003,,,1.7,1.8899999856948853,0.0,1.702
5.336461,4.24,,,5.4,4.579999923706055,5.86,6.224
2.035,2.095,,,2.1,1.9799998998641968,2.12,0.031
4.6037674,4.390000000000001,,,4.8,4.489999771118164,4.64,6.848
2.293419,2.3350000000000004,,,2.3,2.3299999237060547,0.25,2.292
5.706989,5.2250000000000005,,,5.9,5.279999732971191,5.83,7.27
1.582303,2.245,,,1.6,1.6200000047683716,0.1,1.55
4.891017,4.5600000000000005,,,5.0,4.839999675750732,5.53,5.566
1.5312585,1.545,,,1.5,1.5099999904632568,1.57,0.031
6.2005283,5.8100000000000005,,,6.4,6.190000057220459,6.32,6.528
2.160216,2.1500000000000004,,,2.1,0.0,2.17,2.123
9.6275,9.27,,,9.7,9.619999885559082,9.68,10.004
2.616793,2.995,,,2.6,2.629999876022339,2.65,2.579
9.136622,7.585,,,9.3,9.050000190734863,9.23,9.802
1.615,1.725,,,1.7,1.5899999141693115,1.76,1.668
4.0383924,3.5349999999999997,,,4.2,4.25,3.95,5.971
1.896344,1.945,,,2.0,1.8899999856948853,0.77,1.955
5.093062,4.6450000000000005,,,5.1,4.360000133514404,6.44,5.228
1.875958,2.0050000000000003,,,2.0,2.0299999713897705,0.0,1.988
4.968121,4.04,,,5.0,4.360000133514404,5.23,5.6
1.58,1.59,,,1.6,1.25,1.6,1.55
3.864922,3.795,,,3.9,4.389999866485596,3.7600000000000002,3.98
2.21782,2.2100000000000004,,,2.2,2.169999837875366,0.52,2.174
5.359834,5.265000000000001,,,5.3,5.119999885559082,5.17,5.735
2.348021,2.6900000000000004,,,2.3,2.309999942779541,0.01,2.292
5.34619,3.9,,,5.4,5.940000057220459,5.3500000000000005,6.089
1.8304603,1.87,,,1.9,2.6599998474121094,1.95,0.031
5.604345,5.445,,,5.8,5.5,5.64,7.473
2.095238,2.1050000000000004,,,2.3,2.1499998569488525,2.3000000000000003,0.031
7.221629,6.405,,,7.4,7.75,7.34,7.321
1.723118,1.75,,,1.9,2.0,0.02,1.853
6.534091,5.835,,,6.6,7.279999732971191,7.2700000000000005,7.27
2.01,2.035,,,2.0,1.9499999284744263,2.07,0.031
8.255,8.04,,,8.4,8.220000267028809,9.21,8.502
2.496083,2.515,,,2.5,2.359999895095825,2.56,0.267
11.638881,11.28,,,11.7,13.139999389648438,11.700000000000001,11.708
1.756519,2.1,,,1.8,0.0,0.0,1.702
9.518179,8.85,,,9.6,9.639999389648438,9.870000000000001,10.274
1.345,1.35,,,1.3,1.059999942779541,1.3800000000000001,1.33
6.941039,6.345000000000001,,,7.1,7.0,8.35,7.135
2.178571,2.1750000000000003,,,2.1,0.0,1.53,2.174
10.842443,10.83,,,11.0,12.179999351501465,12.21,11.557
2.148196,2.2800000000000002,,,2.1,7.179999828338623,0.0,2.09
9.528345,7.3100000000000005,,,9.7,9.5,10.14,10.173
